speaker_id,keyword,utterance_id,audio_path,transcript
b9139,huncha,b9cfc50e6c,data/external/incoming/openslr_54/audio/b9cfc50e6c.wav,सुरू गर्न सक्नुहुन्छ
045d0,tala,3a6a523ba1,data/external/incoming/openslr_54/audio/3a6a523ba1.wav,सुरू तलब १८०००
fad24,huncha,9c424cbb01,data/external/incoming/openslr_54/audio/9c424cbb01.wav,सुरू हुन्छ
1d75d,huncha,e6459a977c,data/external/incoming/openslr_54/audio/e6459a977c.wav,सुरू हुन्छ
2ddbf,huncha,f0d3b86c61,data/external/incoming/openslr_54/audio/f0d3b86c61.wav,सुलभ हुन्छ
1df77,banda,778cddc022,data/external/incoming/openslr_54/audio/778cddc022.wav,सुवेदीकी छोरी बन्दना
8f7f7,banda,fc0c3d96ee,data/external/incoming/openslr_54/audio/fc0c3d96ee.wav,सुवेदीकी छोरी बन्दना
885af,huncha,7b0a558871,data/external/incoming/openslr_54/audio/7b0a558871.wav,सूचीबाटै स्पष्ट हुन्छ
3ff16,huncha,83508557e5,data/external/incoming/openslr_54/audio/83508557e5.wav,सूचीबाटै स्पष्ट हुन्छ
c06a7,huncha,40c3a43af1,data/external/incoming/openslr_54/audio/40c3a43af1.wav,सूचीमा आएको हुन्छ
57282,huncha,9d1f48c87c,data/external/incoming/openslr_54/audio/9d1f48c87c.wav,सूचीमा आएको हुन्छ
8dfc8,huncha,296b17f588,data/external/incoming/openslr_54/audio/296b17f588.wav,सूर्य एक हुनुहुन्छ
2d618,huncha,4e9cf8f5f5,data/external/incoming/openslr_54/audio/4e9cf8f5f5.wav,सूर्यको समूहसँग हुन्छ
d26e5,huncha,6b5d851175,data/external/incoming/openslr_54/audio/6b5d851175.wav,सूर्यको समूहसँग हुन्छ
29944,feri,83ebe023b4,data/external/incoming/openslr_54/audio/83ebe023b4.wav,सूर्यलाई फेरि अर्घ
7b45e,feri,e20427b500,data/external/incoming/openslr_54/audio/e20427b500.wav,सूर्यलाई फेरि अर्घ
f9ab5,maathi,37453c9680,data/external/incoming/openslr_54/audio/37453c9680.wav,सूर्यास्तपछि सिधामाथि देखिन्छ
7c42f,suru,a8effe4103,data/external/incoming/openslr_54/audio/a8effe4103.wav,सृष्टिको सुरुवातदेखि नै
c652e,huncha,0baee9f16d,data/external/incoming/openslr_54/audio/0baee9f16d.wav,सृष्टि हुन्छ
005e1,huncha,452138bc07,data/external/incoming/openslr_54/audio/452138bc07.wav,सृष्टि हुन्छ
c7f92,huncha,4b30f5df14,data/external/incoming/openslr_54/audio/4b30f5df14.wav,सृष्टि हुन्छ
d0cd7,huncha,4da5771ba5,data/external/incoming/openslr_54/audio/4da5771ba5.wav,सृष्टि हुन्छ
42be7,huncha,d9d0af3cc0,data/external/incoming/openslr_54/audio/d9d0af3cc0.wav,सृष्टि हुन्छ
ee687,huncha,e0fdfe1836,data/external/incoming/openslr_54/audio/e0fdfe1836.wav,सृष्टि हुन्छ
b1066,huncha,07f445219c,data/external/incoming/openslr_54/audio/07f445219c.wav,सेटहरूमा प्रयुक्त हुन्छ
c0181,huncha,0ea876439b,data/external/incoming/openslr_54/audio/0ea876439b.wav,सेटहरूमा प्रयुक्त हुन्छ
bc6b6,huncha,de05e7c96b,data/external/incoming/openslr_54/audio/de05e7c96b.wav,सेटहरूमा प्रयुक्त हुन्छ
ba807,huncha,e844a0b9bd,data/external/incoming/openslr_54/audio/e844a0b9bd.wav,सेतो रङ्गका हुन्छन्
01173,feri,6a3427f9b4,data/external/incoming/openslr_54/audio/6a3427f9b4.wav,सेतो हुन्छ फेरि
01173,huncha,6a3427f9b4,data/external/incoming/openslr_54/audio/6a3427f9b4.wav,सेतो हुन्छ फेरि
4b9e4,maathi,68cfb463cf,data/external/incoming/openslr_54/audio/68cfb463cf.wav,सेनामाथि जाइलाग्यो
40e98,huncha,047902870c,data/external/incoming/openslr_54/audio/047902870c.wav,सेन्टिमिटर अग्लो हुन्छ
0cc60,huncha,71f5f59b25,data/external/incoming/openslr_54/audio/71f5f59b25.wav,सेन्टिमिटर अग्लो हुन्छ
73d74,huncha,1dd038a108,data/external/incoming/openslr_54/audio/1dd038a108.wav,सेप्टेम्बर महिनामा हुन्छ
e7519,huncha,f98da52e58,data/external/incoming/openslr_54/audio/f98da52e58.wav,सेप्टेम्बर महिनामा हुन्छ
7c42f,huncha,25426e82f6,data/external/incoming/openslr_54/audio/25426e82f6.wav,सेमि स्थान हुन्छ
4cc9e,huncha,94d2290951,data/external/incoming/openslr_54/audio/94d2290951.wav,सेमी लामो हुन्छ
c7f90,huncha,fcc89c6f9f,data/external/incoming/openslr_54/audio/fcc89c6f9f.wav,सेमी लामो हुन्छ
aae92,huncha,a30a48ea30,data/external/incoming/openslr_54/audio/a30a48ea30.wav,सेमी सम्म हुन्छ
c652e,tala,2dc50a8b9b,data/external/incoming/openslr_54/audio/2dc50a8b9b.wav,सेरबानीको तल्लो जेबमा
8b798,tala,b29d2153e4,data/external/incoming/openslr_54/audio/b29d2153e4.wav,सेरबानीको तल्लो जेबमा
90bdd,tala,b70d597e65,data/external/incoming/openslr_54/audio/b70d597e65.wav,सेरबानीको तल्लो जेबमा
3e371,huncha,d09ad29bb5,data/external/incoming/openslr_54/audio/d09ad29bb5.wav,सेल्सियस हुन्छ
319a8,huncha,fb077e5b79,data/external/incoming/openslr_54/audio/fb077e5b79.wav,सेवन आदिबाट हुन्छ
8b655,suru,61bec48d6f,data/external/incoming/openslr_54/audio/61bec48d6f.wav,सेवाको सुरुवात भएको हो
c46b5,suru,9895895946,data/external/incoming/openslr_54/audio/9895895946.wav,सेवाको सुरुवात भएको हो
4714f,banda,2e28915985,data/external/incoming/openslr_54/audio/2e28915985.wav,सेवा बन्द गरियो
84446,suru,39369b7d67,data/external/incoming/openslr_54/audio/39369b7d67.wav,सेवा सुरु गरे
297d5,suru,826cb85011,data/external/incoming/openslr_54/audio/826cb85011.wav,सेवा सुरु गरे
4dccf,suru,9b05909d2b,data/external/incoming/openslr_54/audio/9b05909d2b.wav,सेवा सुरु गरे
2fb12,suru,ee1a9c83a9,data/external/incoming/openslr_54/audio/ee1a9c83a9.wav,सेवा सुरु भइसकेको
aaf41,huncha,5e0ae9fdc9,data/external/incoming/openslr_54/audio/5e0ae9fdc9.wav,सेवा हुन्छ तर
4b140,huncha,a67b718010,data/external/incoming/openslr_54/audio/a67b718010.wav,सेवा हुन्छ तर
a3872,huncha,eff54f184d,data/external/incoming/openslr_54/audio/eff54f184d.wav,सेवा हुन्छ तर
c0b92,huncha,f826671b2b,data/external/incoming/openslr_54/audio/f826671b2b.wav,सेवा हुन्छ तर
63255,huncha,2282ffca23,data/external/incoming/openslr_54/audio/2282ffca23.wav,सोच्नु धेरै उत्तम हुन्छ
02e53,huncha,73151993d8,data/external/incoming/openslr_54/audio/73151993d8.wav,सोच्नु धेरै उत्तम हुन्छ
0e059,huncha,872addfa18,data/external/incoming/openslr_54/audio/872addfa18.wav,सोच्नु धेरै उत्तम हुन्छ
96e21,huncha,b680f26ebe,data/external/incoming/openslr_54/audio/b680f26ebe.wav,सोच्नु धेरै उत्तम हुन्छ
b987b,tala,c2b5d2443e,data/external/incoming/openslr_54/audio/c2b5d2443e.wav,सोच्नेथ्यौ प्रभुभक्तलाई धनले
d62a4,tala,8f6d572990,data/external/incoming/openslr_54/audio/8f6d572990.wav,सोभन्दा बढी पातलो
581da,arko,0789da11a8,data/external/incoming/openslr_54/audio/0789da11a8.wav,सोही जिल्लाको अर्को
005e1,suru,4cae625267,data/external/incoming/openslr_54/audio/4cae625267.wav,संगठनको काम सुरु
1f790,suru,8806c89979,data/external/incoming/openslr_54/audio/8806c89979.wav,संगठनको काम सुरु
b0f78,suru,882ba321f9,data/external/incoming/openslr_54/audio/882ba321f9.wav,संगठनको काम सुरु
fd59f,huncha,6d7126c5f5,data/external/incoming/openslr_54/audio/6d7126c5f5.wav,संगम हुन्छ
d2aac,huncha,94075af7fd,data/external/incoming/openslr_54/audio/94075af7fd.wav,संगम हुन्छ
1fa10,huncha,c76e97fc39,data/external/incoming/openslr_54/audio/c76e97fc39.wav,संगम हुन्छ
d863b,huncha,3bd436baaf,data/external/incoming/openslr_54/audio/3bd436baaf.wav,संभोगको परिणाम हुन्छ
d4824,huncha,fbe03cab66,data/external/incoming/openslr_54/audio/fbe03cab66.wav,संयोजकसमेत हुनुहुन्छ
f7175,huncha,5b52c4f828,data/external/incoming/openslr_54/audio/5b52c4f828.wav,संलग्न हुन्छ
8272f,huncha,f1cba865b6,data/external/incoming/openslr_54/audio/f1cba865b6.wav,संलग्न हुन्छ
73b5e,huncha,0017a8c8ca,data/external/incoming/openslr_54/audio/0017a8c8ca.wav,संवेदनशील हुन्छन् जो
02e40,hoina,3b9d46fe9a,data/external/incoming/openslr_54/audio/3b9d46fe9a.wav,संवैधानिक होइन निष्कर्षमा
88dc8,huncha,2e783e1cbc,data/external/incoming/openslr_54/audio/2e783e1cbc.wav,संहिताका मन्त्रहरूमा यस विद्याको बीज अवश्य उपलब्ध हुन्छ परन्तु आरण्यकहरूमा यसैलाई पल्लवित गरिएको छ।
b4e60,arko,3cbb5da7cf,data/external/incoming/openslr_54/audio/3cbb5da7cf.wav,स्टार्च तथा अर्को
ece77,huncha,de94afbfb8,data/external/incoming/openslr_54/audio/de94afbfb8.wav,स्तरमा सुधार हुन्छ
e8b29,maathi,af508334b0,data/external/incoming/openslr_54/audio/af508334b0.wav,स्तरलाई माथि उकास्नका
f4b4a,banda,3dbdbcb697,data/external/incoming/openslr_54/audio/3dbdbcb697.wav,स्त्रीजातिले लगाउने चौबन्दी
ee687,banda,f690e61617,data/external/incoming/openslr_54/audio/f690e61617.wav,स्त्रीजातिले लगाउने चौबन्दी
4cc9e,huncha,c6837d75c9,data/external/incoming/openslr_54/audio/c6837d75c9.wav,स्थानको आवश्यकता हुन्छ
90913,arko,b34bbc94dd,data/external/incoming/openslr_54/audio/b34bbc94dd.wav,स्थानमा अर्को पेशा
6a6d1,huncha,d462a96156,data/external/incoming/openslr_54/audio/d462a96156.wav,स्थापना शक्तिले हुन्छ
07f55,tala,3299386337,data/external/incoming/openslr_54/audio/3299386337.wav,स्थापित नामहरू तल
daaab,tala,61bbff8bd5,data/external/incoming/openslr_54/audio/61bbff8bd5.wav,स्थापित नामहरू तल
daa0a,tala,e71ec59fd4,data/external/incoming/openslr_54/audio/e71ec59fd4.wav,स्थापित नामहरू तल
9fab8,suru,1f0631a2c6,data/external/incoming/openslr_54/audio/1f0631a2c6.wav,स्थायी ठेगाना सुरुङ्गा
2273c,suru,64ae29974c,data/external/incoming/openslr_54/audio/64ae29974c.wav,स्थायी ठेगाना सुरुङ्गा
f9ab5,maathi,0ff48962af,data/external/incoming/openslr_54/audio/0ff48962af.wav,स्थायी हिमरेखामाथि
b4e60,tala,018a5959c1,data/external/incoming/openslr_54/audio/018a5959c1.wav,स्थित ३० तले
84446,tala,c2c4c424b0,data/external/incoming/openslr_54/audio/c2c4c424b0.wav,स्थित ३० तले
39e3b,tala,d65a2bd8dd,data/external/incoming/openslr_54/audio/d65a2bd8dd.wav,स्थित ३० तले
1d9ac,tala,e808a5ce55,data/external/incoming/openslr_54/audio/e808a5ce55.wav,स्थितलाई लिएर बहस
bc6b6,tala,eac03ca27f,data/external/incoming/openslr_54/audio/eac03ca27f.wav,स्थितलाई लिएर बहस
8f7f7,huncha,183e1e9d5b,data/external/incoming/openslr_54/audio/183e1e9d5b.wav,स्थितिका कारण हुन्छ
99942,huncha,382fdd9187,data/external/incoming/openslr_54/audio/382fdd9187.wav,स्थितिका कारण हुन्छ
bda65,huncha,e41fc29adb,data/external/incoming/openslr_54/audio/e41fc29adb.wav,स्थितिका कारण हुन्छ
8efbc,banda,0ff2a9a5ed,data/external/incoming/openslr_54/audio/0ff2a9a5ed.wav,स्थिती बन्देजको प्रमाण
15b60,huncha,4defb415c1,data/external/incoming/openslr_54/audio/4defb415c1.wav,स्पष्ट हुन्छ
125df,huncha,a9bbff9d6b,data/external/incoming/openslr_54/audio/a9bbff9d6b.wav,स्पष्ट हुन्छ
12f3b,huncha,2b13b2b677,data/external/incoming/openslr_54/audio/2b13b2b677.wav,स्पष्ट हुन्छ कि यो
4db3f,huncha,619e7ae0cf,data/external/incoming/openslr_54/audio/619e7ae0cf.wav,स्पिड प्राप्त हुन्छ
25ff3,aghillo,3ab5784115,data/external/incoming/openslr_54/audio/3ab5784115.wav,स्मरण गराउँदै अघिल्लो
d0756,aghillo,6f035374e7,data/external/incoming/openslr_54/audio/6f035374e7.wav,स्मरण गराउँदै अघिल्लो
b1066,huncha,465ef8e035,data/external/incoming/openslr_54/audio/465ef8e035.wav,स्वतन्त्र चिन्तन हुन्छ
b1c95,huncha,7db411abf8,data/external/incoming/openslr_54/audio/7db411abf8.wav,स्वतन्त्र चिन्तन हुन्छ
393a5,huncha,4431882273,data/external/incoming/openslr_54/audio/4431882273.wav,स्वतन्त्र हुन्छन्
0bd28,huncha,d77a0cea08,data/external/incoming/openslr_54/audio/d77a0cea08.wav,स्वतन्त्र हुन्छन्
297d5,huncha,3b6a69e1a4,data/external/incoming/openslr_54/audio/3b6a69e1a4.wav,स्वयम् भोजन गर्नुहुन्छ
f8686,huncha,826a3274ab,data/external/incoming/openslr_54/audio/826a3274ab.wav,स्वयम् भोजन गर्नुहुन्छ
2f34a,huncha,17f2750b21,data/external/incoming/openslr_54/audio/17f2750b21.wav,स्वरूप घटित हुन्छ
d863b,huncha,d64ef897aa,data/external/incoming/openslr_54/audio/d64ef897aa.wav,स्वरूप घटित हुन्छ
75215,huncha,e5f56182ef,data/external/incoming/openslr_54/audio/e5f56182ef.wav,स्वरूप घटित हुन्छ
bad17,huncha,c6eb035c94,data/external/incoming/openslr_54/audio/c6eb035c94.wav,स्वरूप हुन्छ
f0b26,huncha,f01ff160da,data/external/incoming/openslr_54/audio/f01ff160da.wav,स्वरूप हुन्छ
41d46,huncha,495488b4ac,data/external/incoming/openslr_54/audio/495488b4ac.wav,स्वर्गको प्राप्ति हुन्छ
916c6,huncha,5b8a550c78,data/external/incoming/openslr_54/audio/5b8a550c78.wav,स्वस्थकर हुन्छ
1ad64,huncha,a0d805ba1b,data/external/incoming/openslr_54/audio/a0d805ba1b.wav,स्वस्थकर हुन्छ
07179,huncha,112ef87c71,data/external/incoming/openslr_54/audio/112ef87c71.wav,स्वातिको अर्थ हुन्छ
1d75d,huncha,5f91d69738,data/external/incoming/openslr_54/audio/5f91d69738.wav,स्वातिको अर्थ हुन्छ
06372,huncha,b140def3e7,data/external/incoming/openslr_54/audio/b140def3e7.wav,स्वातिको अर्थ हुन्छ
4b140,huncha,ae60d964d7,data/external/incoming/openslr_54/audio/ae60d964d7.wav,स्वादमा कडा मीठो हुन्छ
8a71e,huncha,6382416b40,data/external/incoming/openslr_54/audio/6382416b40.wav,स्वादिष्ट हुन्छ
f6b2d,huncha,6a3ca2bcf5,data/external/incoming/openslr_54/audio/6a3ca2bcf5.wav,स्वादिष्ट हुन्छ
2ddbf,huncha,94a33e0cef,data/external/incoming/openslr_54/audio/94a33e0cef.wav,स्वादिष्ट हुन्छ
93014,huncha,c50e4ca660,data/external/incoming/openslr_54/audio/c50e4ca660.wav,स्वादिष्ट हुन्छ
69801,huncha,f1e65eeb63,data/external/incoming/openslr_54/audio/f1e65eeb63.wav,स्वादिष्ट हुन्छ
2001f,tala,df596953d2,data/external/incoming/openslr_54/audio/df596953d2.wav,हजारौँ हस्तलिखित पुस्तक
7fda9,huncha,40ce57a769,data/external/incoming/openslr_54/audio/40ce57a769.wav,हटाइदिए पनि हुन्छ
96ad5,huncha,5a09d4c9f6,data/external/incoming/openslr_54/audio/5a09d4c9f6.wav,हटाइदिए पनि हुन्छ
fc62e,huncha,929ceedc23,data/external/incoming/openslr_54/audio/929ceedc23.wav,हटाइने कारण हुन्छ
2e769,huncha,ab752aeb8b,data/external/incoming/openslr_54/audio/ab752aeb8b.wav,हटाइने कारण हुन्छ
cfa65,aghillo,825b7c2565,data/external/incoming/openslr_54/audio/825b7c2565.wav,हटाई अन्तिमभन्दा अघिल्लो
c0b92,aghillo,9f8db66abb,data/external/incoming/openslr_54/audio/9f8db66abb.wav,हटाई अन्तिमभन्दा अघिल्लो
5935d,huncha,f9dbddd360,data/external/incoming/openslr_54/audio/f9dbddd360.wav,हटाउन सक्नुहुन्छ
f18bd,huncha,89e2c188aa,data/external/incoming/openslr_54/audio/89e2c188aa.wav,हटाउनुपर्ने हुन्छ
efa9c,huncha,94c8756966,data/external/incoming/openslr_54/audio/94c8756966.wav,हटाउनुपर्ने हुन्छ
ba7f5,huncha,b09c213c86,data/external/incoming/openslr_54/audio/b09c213c86.wav,हटाउनुपर्ने हुन्छ
24945,huncha,d13ab0fbf0,data/external/incoming/openslr_54/audio/d13ab0fbf0.wav,हटाउनुपर्ने हुन्छ
125df,huncha,e92291a8b7,data/external/incoming/openslr_54/audio/e92291a8b7.wav,हटाउनुपर्ने हुन्छ
7ea66,huncha,f4efa41640,data/external/incoming/openslr_54/audio/f4efa41640.wav,हटाउनुपर्ने हुन्छ
b222f,suru,4c7cf36be1,data/external/incoming/openslr_54/audio/4c7cf36be1.wav,हडतालको सुरुवात गरे
e205b,huncha,ac4336c66c,data/external/incoming/openslr_54/audio/ac4336c66c.wav,हड्डीमा हुन्छ
938ee,banda,2ed40b1d59,data/external/incoming/openslr_54/audio/2ed40b1d59.wav,हड्ताल र बन्द
c2858,banda,5d5ea495bb,data/external/incoming/openslr_54/audio/5d5ea495bb.wav,हतारहतार झ्याल बन्द गर्छ र सुत्ने तरखर गर्छ।
aaf41,huncha,e10ad243b5,data/external/incoming/openslr_54/audio/e10ad243b5.wav,हतारी हाल्नुहुन्छ
6fa0e,huncha,a0588e0040,data/external/incoming/openslr_54/audio/a0588e0040.wav,हत्केलो जस्तो हुन्छ
9b105,huncha,100e5281c8,data/external/incoming/openslr_54/audio/100e5281c8.wav,हप्ता समान हुन्छ
555eb,huncha,a2b0a93cc3,data/external/incoming/openslr_54/audio/a2b0a93cc3.wav,हप्ता समान हुन्छ
9cc50,suru,05ebfaea92,data/external/incoming/openslr_54/audio/05ebfaea92.wav,हरसाल बडादशैँको सुरुदेखि
ee50f,feri,aa212cdb3c,data/external/incoming/openslr_54/audio/aa212cdb3c.wav,हराएर फेरि बाँच्ने
e8f6f,tala,8e7cfbfc55,data/external/incoming/openslr_54/audio/8e7cfbfc55.wav,हरियो काण्ड र पातलाई
ee253,tala,c1bf72a675,data/external/incoming/openslr_54/audio/c1bf72a675.wav,हरियो काण्ड र पातलाई
7ed61,huncha,3c97af60e7,data/external/incoming/openslr_54/audio/3c97af60e7.wav,हरियो हुन्छ
2846f,huncha,a912af008a,data/external/incoming/openslr_54/audio/a912af008a.wav,हरियो हुन्छ
276bb,huncha,b316be8b5e,data/external/incoming/openslr_54/audio/b316be8b5e.wav,हरियो हुन्छ
1f790,huncha,cfe8d69024,data/external/incoming/openslr_54/audio/cfe8d69024.wav,हरियो हुन्छ
d0cd7,huncha,f6f8ad7c6d,data/external/incoming/openslr_54/audio/f6f8ad7c6d.wav,हरियो हुन्छ
ca5ed,huncha,b77e51e88e,data/external/incoming/openslr_54/audio/b77e51e88e.wav,हरेक राज्यमा सरकारको मुखिया प्रधानमन्त्री र हरेक प्रदेशमा मुख्यमन्त्री हुन्छ ।
c64dc,huncha,05fe1000ba,data/external/incoming/openslr_54/audio/05fe1000ba.wav,हरेक साल जेठ पूर्णिमा र श्रावण पूर्णिमाका दिन यो देवताको पूजा हुन्छ।
423bf,huncha,ca75337721,data/external/incoming/openslr_54/audio/ca75337721.wav,हलुका पनि हुन्छ
2273c,maathi,26867c49f9,data/external/incoming/openslr_54/audio/26867c49f9.wav,हल्का माथि उठ्ने
8cefd,maathi,7eda32df9e,data/external/incoming/openslr_54/audio/7eda32df9e.wav,हल्का माथि उठ्ने
5b02a,suru,376287a0d8,data/external/incoming/openslr_54/audio/376287a0d8.wav,हल्ला सुरु भइसकेको थियो
bad17,maathi,d04129e5e3,data/external/incoming/openslr_54/audio/d04129e5e3.wav,हवल्दार माथिका
e8f71,maathi,fa39166870,data/external/incoming/openslr_54/audio/fa39166870.wav,हवल्दार माथिका
90c1c,tala,86c7ba7aba,data/external/incoming/openslr_54/audio/86c7ba7aba.wav,हस्तक्षेपलाई भारतले समर्थन
5bc3b,tala,dc13093517,data/external/incoming/openslr_54/audio/dc13093517.wav,हस्तलिखित ग्रन्थ हो
9a075,suru,18369ac272,data/external/incoming/openslr_54/audio/18369ac272.wav,हाउसको सुरुवात भयो
b987b,suru,2ed6885654,data/external/incoming/openslr_54/audio/2ed6885654.wav,हाउसको सुरुवात भयो
bf3e7,suru,f6ab62885f,data/external/incoming/openslr_54/audio/f6ab62885f.wav,हाउसको सुरुवात भयो
2273c,maathi,1383a26fef,data/external/incoming/openslr_54/audio/1383a26fef.wav,हात टाउकोभन्दा माथि
df1f2,huncha,bef37715e3,data/external/incoming/openslr_54/audio/bef37715e3.wav,हातमा नै हुन्छ
7de40,huncha,3d2a1b3149,data/external/incoming/openslr_54/audio/3d2a1b3149.wav,हातमा हुन्छ
84519,huncha,c2616364cd,data/external/incoming/openslr_54/audio/c2616364cd.wav,हातमा हुन्छ
ee253,huncha,daac9c0d2b,data/external/incoming/openslr_54/audio/daac9c0d2b.wav,हातमा हुन्छ
cc4bf,arko,76fe2c2dc1,data/external/incoming/openslr_54/audio/76fe2c2dc1.wav,हात र अर्कोपट्टी
f07db,arko,8b0eeb4297,data/external/incoming/openslr_54/audio/8b0eeb4297.wav,हात र अर्कोपट्टी
07a6a,tala,5ac6b2ce13,data/external/incoming/openslr_54/audio/5ac6b2ce13.wav,हातले छुनुहुँदैन
fc62e,tala,e65d0fac3a,data/external/incoming/openslr_54/audio/e65d0fac3a.wav,हातले छुनुहुँदैन
37155,tala,1e0ba33e80,data/external/incoming/openslr_54/audio/1e0ba33e80.wav,हातले छुँदा सङ्क्रमणको
f45e2,tala,d3715c47b4,data/external/incoming/openslr_54/audio/d3715c47b4.wav,हातले जस्तै उक्त
33d55,tala,aa63850e53,data/external/incoming/openslr_54/audio/aa63850e53.wav,हातले जुलुसमा
acf91,tala,05eedc01ce,data/external/incoming/openslr_54/audio/05eedc01ce.wav,हातले पकाएको भोजन
39e3b,tala,14c2ac5af2,data/external/incoming/openslr_54/audio/14c2ac5af2.wav,हातले समातेर विभिन्न
0cc60,tala,bfeabf46f1,data/external/incoming/openslr_54/audio/bfeabf46f1.wav,हातले हिर्काएर बजाइने
7ed61,tala,d0c311d44b,data/external/incoming/openslr_54/audio/d0c311d44b.wav,हातले हिर्काएर बजाइने
b3c22,tala,fc690d81bb,data/external/incoming/openslr_54/audio/fc690d81bb.wav,हातले हिर्काएर बजाइने
9cd73,huncha,6156ed1464,data/external/incoming/openslr_54/audio/6156ed1464.wav,हानि आफ्नो क्षतिपूर्ति त्यस दशामा पनि लिन्छ जब कुनै अधिकार क्षेत्रमा कुनै बाधा हुन्छ।
412d7,huncha,ba0c461d53,data/external/incoming/openslr_54/audio/ba0c461d53.wav,हानि आफ्नो क्षतिपूर्ति त्यस दशामा पनि लिन्छ जब कुनै अधिकार क्षेत्रमा कुनै बाधा हुन्छ।
ca5ed,huncha,042006c7c7,data/external/incoming/openslr_54/audio/042006c7c7.wav,हानिकारक हुन्छ
c64dc,huncha,f4d8866d63,data/external/incoming/openslr_54/audio/f4d8866d63.wav,हानिकारक हुन्छ
8272f,hoina,10d267c129,data/external/incoming/openslr_54/audio/10d267c129.wav,हामी भाषाविद् त होइनौँ
3df82,hoina,92e86f2e76,data/external/incoming/openslr_54/audio/92e86f2e76.wav,हामीलाई फाइदा होइन
c0b4e,huncha,a46d4e2ed0,data/external/incoming/openslr_54/audio/a46d4e2ed0.wav,हाम्रो इच्छाबाट हुन्छ
49220,huncha,bf9659f4d0,data/external/incoming/openslr_54/audio/bf9659f4d0.wav,हाम्रो इच्छाबाट हुन्छ
faf1d,huncha,ddfb064a2f,data/external/incoming/openslr_54/audio/ddfb064a2f.wav,हाम्रो इच्छाबाट हुन्छ
439c2,huncha,8d503b818e,data/external/incoming/openslr_54/audio/8d503b818e.wav,हालेको हुन्छ
ce4af,huncha,9d968e8800,data/external/incoming/openslr_54/audio/9d968e8800.wav,हालेको हुन्छ
dfb01,huncha,fa8d9e4599,data/external/incoming/openslr_54/audio/fa8d9e4599.wav,हालेको हुन्छ
95eb0,huncha,3fcca44172,data/external/incoming/openslr_54/audio/3fcca44172.wav,हास्यकलाकार हुनुहुन्छ
06372,huncha,5c6f267965,data/external/incoming/openslr_54/audio/5c6f267965.wav,हास्यकलाकार हुनुहुन्छ
0d4f0,huncha,7d2b4f9bff,data/external/incoming/openslr_54/audio/7d2b4f9bff.wav,हास्यकलाकार हुनुहुन्छ
66260,huncha,ae6de4ea7b,data/external/incoming/openslr_54/audio/ae6de4ea7b.wav,हाँक्ने औजार हुन्छ
b581f,huncha,fd59667ff9,data/external/incoming/openslr_54/audio/fd59667ff9.wav,हाँक्ने औजार हुन्छ
da6d1,huncha,c8557d62f1,data/external/incoming/openslr_54/audio/c8557d62f1.wav,हिज्जे के हुन्छ
d514c,maathi,21ae3a8b74,data/external/incoming/openslr_54/audio/21ae3a8b74.wav,हिन्दुस्तानमाथि आक्रमण
963b9,maathi,1f8f92f916,data/external/incoming/openslr_54/audio/1f8f92f916.wav,हिस्सा माथि कब्जा
6a6d1,maathi,458bb21e6d,data/external/incoming/openslr_54/audio/458bb21e6d.wav,हिस्सा माथि कब्जा
73d74,maathi,d3a57a5570,data/external/incoming/openslr_54/audio/d3a57a5570.wav,हिस्सा माथि कब्जा
abc37,huncha,0b62dafc79,data/external/incoming/openslr_54/audio/0b62dafc79.wav,हिंसाको वर्जन हुन्छ
ee50f,hoina,05cf1b65f6,data/external/incoming/openslr_54/audio/05cf1b65f6.wav,हिंसा होइन
145c1,hoina,9462ecff64,data/external/incoming/openslr_54/audio/9462ecff64.wav,हिंसा होइन
c7f90,tala,f9a8ace73c,data/external/incoming/openslr_54/audio/f9a8ace73c.wav,हुटहुटीले नै पन्तले
393a5,huncha,022177902b,data/external/incoming/openslr_54/audio/022177902b.wav,हुन जरुरी हुन्छ
1a81b,huncha,d9c2592ce8,data/external/incoming/openslr_54/audio/d9c2592ce8.wav,हुन जरुरी हुन्छ
2e769,huncha,a962f8f45b,data/external/incoming/openslr_54/audio/a962f8f45b.wav,हुन पनि सक्नुहुन्छ
c2858,huncha,ed70ef712a,data/external/incoming/openslr_54/audio/ed70ef712a.wav,हुन पनि सक्नुहुन्छ
5cef8,huncha,37393df612,data/external/incoming/openslr_54/audio/37393df612.wav,हुनु उपयुक्त हुन्छ
76223,huncha,f593ad16b2,data/external/incoming/openslr_54/audio/f593ad16b2.wav,हुनु उपयुक्त हुन्छ
393a5,huncha,6b189c381f,data/external/incoming/openslr_54/audio/6b189c381f.wav,हुनु जरुरी हुन्छ
e82ed,huncha,eb17996295,data/external/incoming/openslr_54/audio/eb17996295.wav,हुनु पर्ने हुन्छ
ca98b,suru,54f160f3ba,data/external/incoming/openslr_54/audio/54f160f3ba.wav,हुनु सुरु भयो
e8f6f,huncha,6f772e6e04,data/external/incoming/openslr_54/audio/6f772e6e04.wav,हुनुहुन्छ
809f3,huncha,3eeb6588b2,data/external/incoming/openslr_54/audio/3eeb6588b2.wav,हुनुहुन्छ तर मैले
f09e5,huncha,a3699794b3,data/external/incoming/openslr_54/audio/a3699794b3.wav,हुनुहुन्छ भने छोरी
3e9ed,huncha,bead4559b1,data/external/incoming/openslr_54/audio/bead4559b1.wav,हुनुहुन्छ भने छोरी
